symbol,companyName,marketCap,sector,industry,beta,price,lastAnnualDividend,volume,exchange,exchangeShortName,country,isEtf,isFund,isActivelyTrading,roce_2024,operating_margin_2024,revenue_growth_2024,roce_2014,operating_margin_2014,revenue_growth_2014,roce_2015,operating_margin_2015,revenue_growth_2015,roce_2016,operating_margin_2016,revenue_growth_2016,roce_2017,operating_margin_2017,revenue_growth_2017,roce_2018,operating_margin_2018,revenue_growth_2018,roce_2019,operating_margin_2019,revenue_growth_2019,roce_2020,operating_margin_2020,revenue_growth_2020,roce_2021,operating_margin_2021,revenue_growth_2021,roce_2022,operating_margin_2022,revenue_growth_2022,roce_2023,operating_margin_2023,revenue_growth_2023,roce_growth,roce_current_year,operating_margin_growth,operating_margin_current_year,revenue_growth_current_year,roce_growth_rank,operating_margin_growth_rank,revenue_growth_current_year_rank,roce_current_year_rank,operating_margin_current_year_rank,final_score,final_rank
KKR,KKR & Co. Inc.,144.67,Financial Services,Asset Management,1.606,162.87,0.7,2664313,New York Stock Exchange,NYSE,US,False,False,True,1.29,17.24,22.55,-1.71,-97.84,45.57,-1.2,-79.28,-5.97,0.94,16.89,95.45,2.84,34.31,74.37,0.63,12.79,-32.65,2.25,31.09,76.18,1.7,30.67,0.24,2.12,30.75,280.67,-0.14,-6.21,-65.45,4.67,69.27,235.37,0.10506769093259297,1.29,4.507529527010129,17.24,22.55,967.0,303.0,660.0,760.0,718.0,696.95,656.0
FIX,"Comfort Systems USA, Inc.",17.56,Industrials,Engineering & Construction,1.13,493.27,1.4,166799,New York Stock Exchange,NYSE,US,False,False,True,32.33,9.84,25.17,11.02,2.99,3.94,23.32,5.7,12.03,25.96,6.21,3.41,19.56,5.55,9.4,25.23,6.88,22.09,18.24,6.26,19.81,12.08,4.5,9.23,13.73,6.13,7.6,11.99,4.13,34.71,26.41,8.04,25.76,0.022717762993036107,32.33,0.11185444559167834,9.84,25.17,1239.0,1287.0,613.0,18.0,172.0,697.1000000000001,657.0
TRGP,Targa Resources Corp.,44.55,Energy,Oil & Gas Midstream,2.237,204.3,3.0,820472,New York Stock Exchange,NYSE,US,False,False,True,14.08,16.65,1.49,11.38,7.43,31.43,1.29,2.39,-22.72,0.48,0.83,0.49,-0.96,-1.39,31.74,1.68,2.27,18.93,3.65,7.14,-17.29,27.03,46.12,-4.74,9.99,7.61,105.2,10.48,8.26,23.48,14.66,16.35,-23.27,0.3528660257201859,14.08,0.30550503580843075,16.65,1.49,672.0,1037.0,1988.0,48.0,70.0,697.1999999999999,658.0
LBRDA,Liberty Broadband Corporation,12.16,Communication Services,Telecommunications Services,1.021,84.67,0.0,110633,NASDAQ Global Select,NASDAQ,US,False,False,True,2.93,9.17,2.24,-1.48,-62.24,-10.75,1.66,64.66,32.06,-0.23,-69.18,-66.46,-0.21,-194.61,-57.2,-0.1,-53.98,70.0,2.11,1739.57,-33.24,3.16,1293.67,241.25,7.31,121.15,1848.49,9.53,139.42,-6.78,0.47,7.44,6.52,0.19608944162173647,2.93,0.42479855425477603,9.17,2.24,826.0,933.0,1880.0,70.0,49.0,698.9,659.0
FLGT,"Fulgent Genetics, Inc.",0.56,Healthcare,Medical - Diagnostics & Research,1.508,18.3,0.0,92834,NASDAQ Global Market,NASDAQ,US,False,False,True,-7.65,-31.92,-3.96,-58.79,-77.46,,-97.4,-52.34,649.3,1.69,5.03,90.85,-6.29,-18.15,2.48,-9.67,-23.68,14.03,-0.52,-1.32,52.31,50.96,68.8,1196.46,57.98,68.1,135.37,14.06,28.84,-37.64,-6.25,-25.14,-53.27,2.6412423079782705,-7.65,1.1882993861207254,-31.92,-3.96,219.0,620.0,2801.0,226.0,274.0,698.9,659.0
GTY,Getty Realty Corp.,1.81,Real Estate,REIT - Retail,0.94,32.88,1.88,194477,New York Stock Exchange,NYSE,US,False,False,True,5.65,51.95,6.55,4.84,29.0,-2.53,5.15,30.97,10.88,7.38,43.55,4.09,6.33,44.33,4.24,7.05,49.98,13.28,5.99,47.47,3.34,6.0,51.29,4.76,20.37,175.84,5.47,8.21,70.83,6.55,5.24,49.04,12.23,0.016693998470084136,5.65,0.766163525679513,51.95,6.55,1304.0,738.0,1356.0,60.0,50.0,699.0,661.0
QNST,"QuinStreet, Inc.",1.28,Communication Services,Advertising Agencies,1.093,22.74,0.0,132071,NASDAQ Global Select,NASDAQ,US,False,False,True,-7.96,-2.52,25.31,-4.47,-4.8,-7.39,-12.27,-6.8,-0.14,-13.43,-5.84,5.52,-8.76,-3.56,0.7,10.27,3.87,34.88,4.45,2.36,12.56,7.11,3.95,7.73,9.19,5.31,17.98,-1.51,-0.81,0.62,-8.42,-3.59,-0.25,0.0317422229484917,-7.96,0.08282473540944235,-2.52,25.31,1191.0,1350.0,612.0,108.0,90.0,699.15,662.0
UDMY,"Udemy, Inc.",1.16,Consumer Defensive,Education & Training Services,1.947,7.96,0.0,377012,NASDAQ Global Select,NASDAQ,US,False,False,True,-50.18,-13.32,6.48,,,,,,,,,,,,,,,,102.15,-24.62,,-401.36,-17.07,55.58,-18.99,-14.55,20.53,-43.12,-24.03,21.41,-33.76,-16.72,15.87,0.0900842103004075,-50.18,0.39217766568951384,-13.32,6.48,1009.0,967.0,1361.0,127.0,122.0,699.5999999999999,663.0
GDEN,"Golden Entertainment, Inc.",0.93,Consumer Cyclical,"Gambling, Resorts & Casinos",2.238,33.74,1.0,298439,NASDAQ Global Market,NASDAQ,US,False,False,True,12.26,16.83,-30.37,-20.55,-43.41,42.23,5.2,10.37,220.89,3.41,3.23,127.74,1.19,3.02,26.44,3.97,5.98,67.08,2.87,4.74,14.28,-1.99,-4.17,-28.69,15.27,20.73,57.97,10.75,13.19,2.3,31.24,37.91,-6.11,1.5778554824964666,12.26,2.1052036594803902,16.83,-30.37,305.0,459.0,3299.0,129.0,56.0,699.9,664.0
MGRC,McGrath RentCorp,2.99,Industrials,Rental & Leasing Services,0.731,121.85,1.89,49838,NASDAQ Global Select,NASDAQ,US,False,False,True,11.52,25.6,6.85,8.4,20.92,7.59,7.37,19.02,-0.88,7.83,18.69,4.83,9.27,20.5,8.95,10.91,23.57,7.86,12.34,24.79,14.43,12.55,24.58,0.41,9.45,21.47,7.73,11.3,22.56,18.97,9.01,22.81,13.36,0.10407282521645565,11.52,0.23027008581735775,25.6,6.85,972.0,1114.0,1325.0,155.0,23.0,700.15,665.0
FRAF,Franklin Financial Services Corporation,0.15,Financial Services,Banks - Regional,0.293,33.72,1.28,965,NASDAQ Capital Market,NASDAQ,US,False,False,True,2.97,62.6,54.91,1.04,24.93,2.23,1.2,28.31,5.56,0.85,20.64,3.22,1.48,16.93,6.9,1.77,19.46,7.53,1.5,33.61,8.1,0.85,23.34,-1.0,1.3,37.68,9.15,1.32,34.18,7.09,0.89,24.71,0.54,0.01404670924941036,2.97,0.8953031199381064,62.6,54.91,1334.0,695.0,336.0,570.0,320.0,700.9,666.0
TEX,Terex Corporation,3.66,Industrials,Agricultural - Machinery,1.534,54.79,0.68,333680,New York Stock Exchange,NYSE,US,False,False,True,21.23,11.57,-0.83,9.87,5.79,3.17,8.5,5.43,-10.48,-4.11,-3.33,-32.09,7.15,3.98,-1.79,12.91,5.72,17.45,14.42,7.7,-15.06,2.96,2.22,-29.33,16.79,8.44,26.34,19.82,9.51,13.66,25.5,12.36,16.61,0.9765556871121525,21.23,0.42561257422260235,11.57,-0.83,420.0,932.0,2473.0,54.0,139.0,700.9499999999998,667.0
PLD,"Prologis, Inc.",108.16,Real Estate,REIT - Industrial,1.094,116.78,3.84,3124129,New York Stock Exchange,NYSE,US,False,False,True,3.62,41.29,-1.66,1.28,18.16,0.59,1.25,17.3,24.78,2.27,26.39,15.3,2.74,29.45,3.36,2.3,30.2,7.12,3.09,36.12,18.76,3.1,37.98,33.27,3.56,42.16,7.23,3.15,43.09,25.51,4.13,46.21,34.31,0.21897593149264316,3.62,2.594526867010153,41.29,-1.66,783.0,413.0,2579.0,114.0,66.0,701.2,668.0
SSD,"Simpson Manufacturing Co., Inc.",7.94,Industrials,Construction,1.32,188.4,1.12,103532,New York Stock Exchange,NYSE,US,False,False,True,17.0,19.33,0.12,11.3,13.2,6.49,12.58,13.73,5.57,16.01,16.21,8.39,15.45,14.24,13.52,20.16,16.33,10.42,14.09,11.61,5.35,24.3,19.9,11.56,29.67,23.38,24.08,21.23,21.69,34.51,20.28,21.46,4.62,0.3476101868228039,17.0,0.5215558019650375,19.33,0.12,679.0,884.0,2169.0,89.0,62.0,702.0999999999999,669.0
DHF,BNY Mellon High Yield Strategies Fund,0.19,Financial Services,Asset Management,0.886,2.65,0.21,69841,New York Stock Exchange,NYSE,US,False,True,True,8.6,98.87,3.19,6.53,88.61,-5.28,6.16,87.53,-8.83,-4.46,-385.21,-85.71,12.57,184.41,536.76,3.92,118.84,-52.88,6.47,172.99,9.68,7.91,-64.0,-354.04,5.65,26.83,-310.72,5.74,7276.09,-99.65,6.52,-84.79,-8221.96,0.0169208307206458,8.6,17.93183003588315,98.87,3.19,1302.0,165.0,1748.0,262.0,149.0,702.9,670.0
PANL,"Pangaea Logistics Solutions, Ltd.",0.26,Industrials,Marine Shipping,0.871,5.5,0.4,164605,NASDAQ Capital Market,NASDAQ,US,False,False,True,6.85,8.58,4.41,-1.33,-0.63,1.48,6.96,7.14,-27.86,4.53,5.42,-17.16,4.29,3.94,61.79,9.63,9.67,-3.15,8.46,7.98,10.52,5.8,5.14,-7.11,13.25,10.98,87.55,16.08,15.08,-2.56,7.44,8.94,-28.65,0.2980813926840512,6.85,0.38366352999300396,8.58,4.41,720.0,972.0,1593.0,252.0,199.0,703.5499999999998,671.0
JBSS,"John B. Sanfilippo & Son, Inc.",1.0,Consumer Defensive,Packaged Foods,0.105,86.35,0.85,40915,NASDAQ Global Select,NASDAQ,US,False,False,True,20.5,7.02,3.95,16.64,6.04,6.03,17.42,5.85,13.95,16.65,5.39,7.31,20.25,6.89,-11.07,18.79,6.31,4.96,17.69,6.21,-1.39,19.23,6.45,0.44,21.11,7.33,-2.46,19.41,6.59,11.34,26.57,9.03,4.58,0.3068923743939612,20.5,0.09803204549420283,7.02,3.95,711.0,1307.0,1643.0,23.0,67.0,703.6,672.0
ROIC,Retail Opportunity Investments Corp.,2.22,Real Estate,REIT - Retail,1.465,17.4,0.6,738679,NASDAQ Global Select,NASDAQ,US,False,False,True,5.03,41.98,2.76,2.6,28.08,40.12,2.74,30.79,23.63,3.03,32.54,23.09,3.25,34.28,15.21,3.86,36.94,8.25,4.1,39.1,-0.26,3.37,33.24,-3.7,3.99,40.44,-0.0,3.96,37.12,8.75,3.86,33.52,6.08,0.14199637251139274,5.03,0.4984592611874638,41.98,2.76,903.0,896.0,1812.0,74.0,63.0,704.15,673.0
ON,ON Semiconductor Corporation,30.28,Technology,Semiconductors,1.654,71.12,0.0,2896450,NASDAQ Global Select,NASDAQ,US,False,False,True,17.35,27.73,-10.6,8.35,7.41,13.62,9.93,7.47,10.56,4.35,6.04,11.76,11.77,12.28,41.88,13.85,14.41,6.05,9.55,11.43,-6.13,4.99,6.64,-4.76,15.93,19.1,28.25,23.8,28.34,23.54,23.01,30.76,-0.88,0.7200073000091324,17.35,1.785675188974874,27.73,-10.6,491.0,500.0,3094.0,54.0,33.0,704.2499999999999,674.0
CR,Crane Company,10.42,Industrials,Industrial - Machinery,1.371,182.08,0.82,111057,New York Stock Exchange,NYSE,US,False,False,True,17.22,15.73,9.12,11.26,10.81,12.7,13.44,13.61,-6.31,6.89,7.29,0.27,14.58,14.43,1.38,13.37,13.19,20.08,5.97,6.41,-1.87,7.44,8.95,-10.54,13.61,15.8,8.28,19.09,16.51,6.13,15.2,13.6,-38.18,0.12842353682491792,17.22,0.08723487319305802,15.73,9.12,926.0,1334.0,1140.0,85.0,92.0,704.6999999999999,675.0
AEHR,Aehr Test Systems,0.35,Technology,Semiconductors,2.039,11.89,0.0,357294,NASDAQ Capital Market,NASDAQ,US,False,False,True,4.69,10.43,-11.33,6.99,2.52,19.38,-80.18,-66.82,-49.11,-114.69,-42.44,44.75,-21.42,-26.08,30.32,4.62,3.1,56.39,-27.07,-20.3,-28.76,-15.23,-11.42,5.87,-33.18,-25.19,-25.53,11.29,11.4,206.2,16.34,20.59,27.8,1.7327361166291346,4.69,1.8617735086138165,10.43,-11.33,287.0,493.0,3116.0,201.0,136.0,705.1500000000001,676.0
TSI,"TCW Strategic Income Fund, Inc.",0.24,Financial Services,Asset Management - Income,0.383,4.99,0.24,24328,New York Stock Exchange,NYSE,US,False,True,True,10.5,112.85,39.87,4.06,82.64,-19.92,3.77,80.77,-6.85,4.42,83.72,12.61,7.05,96.8,40.58,1.98,88.76,-70.77,8.08,96.61,281.03,6.64,95.39,-15.02,3.68,91.16,-43.48,-8.59,103.63,-278.3,5.55,86.05,-182.19,-1.9782887314862635e-06,10.5,1.0199261196694744,112.85,39.87,1753.0,660.0,461.0,208.0,122.0,705.4,677.0
GPI,"Group 1 Automotive, Inc.",5.67,Consumer Cyclical,Auto - Dealerships,1.331,425.8,1.88,47696,New York Stock Exchange,NYSE,US,False,False,True,13.94,4.69,5.56,13.61,3.04,11.43,11.72,2.62,6.99,14.12,3.12,2.4,12.79,3.07,2.17,13.05,2.94,4.29,11.55,3.02,3.81,14.97,4.48,-9.9,21.03,6.56,24.24,22.76,6.73,20.33,18.39,5.42,10.18,0.2224345075163178,13.94,0.20971153757777966,4.69,5.56,780.0,1144.0,1447.0,104.0,222.0,706.05,678.0
INSW,"International Seaways, Inc.",1.92,Energy,Oil & Gas Midstream,-0.072,39.0,4.8,429829,New York Stock Exchange,NYSE,US,False,False,True,20.36,50.2,-5.98,2.13,8.22,-11.68,11.2,44.59,-3.75,1.41,5.72,-19.96,-3.66,-20.43,-27.17,-1.42,-9.28,-6.8,4.05,18.13,35.44,8.9,31.19,15.15,-2.61,-20.23,-35.36,18.8,51.28,217.25,26.46,57.42,23.95,0.8007118679446648,20.36,0.8236116481173166,50.2,-5.98,468.0,718.0,2923.0,22.0,16.0,706.65,679.0
DE,Deere & Company,127.47,Industrials,Agricultural - Machinery,0.935,465.9,5.88,731797,New York Stock Exchange,NYSE,US,False,False,True,19.25,23.79,-9.46,11.88,13.52,-5.04,7.27,9.69,-20.11,5.66,8.46,-8.02,5.5,8.28,10.5,9.01,11.09,27.4,11.54,14.47,5.27,9.94,14.77,-9.53,15.28,19.97,23.94,17.91,19.38,22.18,24.34,25.05,16.44,0.9668146482697393,19.25,1.1972626328139804,23.79,-9.46,421.0,617.0,3063.0,69.0,27.0,707.3,680.0
LSCC,Lattice Semiconductor Corporation,7.83,Technology,Semiconductors,1.39,56.75,0.0,923742,NASDAQ Global Select,NASDAQ,US,False,False,True,12.42,16.81,-23.68,,,,9.25,11.37,,-4.26,-6.25,16.64,-8.62,-12.34,-9.62,-0.56,-0.78,3.33,11.53,14.61,1.33,,,,8.72,12.83,,27.91,28.37,61.8,28.81,29.05,11.63,1.4142189759429464,12.42,1.7219321602255255,16.81,-23.68,323.0,515.0,3255.0,93.0,84.0,707.4,681.0
ARWR,"Arrowhead Pharmaceuticals, Inc.",3.24,Healthcare,Biotechnology,0.934,26.03,0.0,1899115,NASDAQ Global Select,NASDAQ,US,False,False,True,-57.98,-16927.06,0.0,-31.16,-30443.59,-39.71,-82.48,-25124.08,118.29,-79.72,-51627.09,-58.55,-43.36,-117.79,19736.49,-56.36,-346.52,-48.6,24.21,36.25,945.67,-19.33,-105.87,-47.87,-26.44,-107.77,57.16,-28.89,-73.39,75.89,-31.06,-85.16,-1.03,0.23573038621736733,-57.98,898.0391785524315,-16927.06,0.0,763.0,42.0,2186.0,430.0,479.0,708.8499999999999,682.0
NAPA,"The Duckhorn Portfolio, Inc.",1.62,Consumer Defensive,Beverages - Wineries & Distilleries,0.027,11.0,0.0,1505344,New York Stock Exchange,NYSE,US,False,False,True,5.8,25.03,0.0,,,,,,,,,,,,,,,,3.77,17.53,,5.71,23.35,12.21,7.47,24.98,24.37,7.33,23.44,10.66,8.32,26.3,8.18,0.17231457523913113,5.8,0.7648520630558227,25.03,0.0,852.0,740.0,2186.0,94.0,6.0,708.9,683.0
BRY,Berry Corporation,0.31,Energy,Oil & Gas Exploration & Production,1.731,4.08,0.58,704774,NASDAQ Global Select,NASDAQ,US,False,False,True,17.13,24.87,7.33,10.32,36.6,2717.17,-3.01,-14.15,-54.48,-6.1,-24.07,-29.37,3.08,9.01,9.29,12.68,33.22,26.75,2.07,5.3,1.05,-16.28,-49.91,-32.03,-0.7,-1.26,72.72,9.32,12.33,50.49,22.34,35.46,-18.19,0.20445490555297163,17.13,0.03409129500265234,24.87,7.33,807.0,1494.0,1278.0,33.0,51.0,709.0500000000001,684.0
APPS,"Digital Turbine, Inc.",0.15,Technology,Software - Application,2.595,1.44,0.0,1028064,NASDAQ Capital Market,NASDAQ,US,False,False,True,-8.96,-11.32,-9.72,-46.77,-63.61,305.05,-24.07,-84.02,15.77,-31.22,-29.97,206.32,-28.67,-24.05,5.79,-14.45,-7.77,-18.35,7.73,3.33,38.55,20.21,14.74,33.93,39.68,18.88,126.06,3.17,4.55,138.41,4.42,6.93,-10.93,2.5038512905595387,-8.96,4.521371063488749,-11.32,-9.72,227.0,301.0,3070.0,329.0,331.0,709.45,685.0
HLT,Hilton Worldwide Holdings Inc.,61.78,Consumer Cyclical,Travel Lodging,1.307,253.44,0.6,869401,New York Stock Exchange,NYSE,US,False,False,True,18.64,20.67,7.47,7.01,15.93,7.88,8.91,18.37,7.33,7.91,15.96,3.47,11.34,15.01,-21.63,12.58,16.08,-2.56,13.71,17.53,6.13,-0.84,-2.81,-54.43,8.13,17.45,34.39,17.25,23.87,51.57,19.05,21.74,16.66,0.2885468878918825,18.64,0.017752753322791956,20.67,7.47,729.0,1593.0,1263.0,61.0,35.0,709.5,686.0
RCC,Ready Capital Corporation 5.75%,1.26,Real Estate,REIT - Industrial,0.0,24.6,1.43752,4219,New York Stock Exchange,NYSE,US,False,False,True,4.35,52.54,-21.89,0.69,10.75,205.64,-4.24,-55.02,16.71,-0.01,-0.24,115.49,-2.13,-33.92,22.31,-4.12,-76.77,3.56,1.39,42.72,-7.68,1.13,19.71,84.89,2.1,48.73,41.92,5.6,135.75,20.05,7.27,76.77,148.87,0.5131411546786633,4.35,6.137326515233233,52.54,-21.89,580.0,259.0,3237.0,92.0,45.0,709.7499999999999,687.0
RC,Ready Capital Corporation,1.24,Real Estate,REIT - Mortgage,1.482,7.37,1.15,665691,New York Stock Exchange,NYSE,US,False,False,True,4.35,52.54,-21.89,0.69,10.75,205.64,-4.24,-55.02,16.71,-0.01,-0.24,115.49,-2.13,-33.92,22.31,-4.12,-76.77,3.56,1.39,42.72,-7.68,1.13,19.71,84.89,2.1,48.73,41.92,5.6,135.75,20.05,7.27,76.77,148.87,0.5131411546786633,4.35,6.137326515233233,52.54,-21.89,580.0,259.0,3237.0,92.0,45.0,709.7499999999999,687.0
RCB,Ready Capital Corporation,1.24,Real Estate,REIT - Mortgage,0.66008186,24.5,1.55,2781,New York Stock Exchange,NYSE,US,False,False,True,4.35,52.54,-21.89,0.69,10.75,205.64,-4.24,-55.02,16.71,-0.01,-0.24,115.49,-2.13,-33.92,22.31,-4.12,-76.77,3.56,1.39,42.72,-7.68,1.13,19.71,84.89,2.1,48.73,41.92,5.6,135.75,20.05,7.27,76.77,148.87,0.5131411546786633,4.35,6.137326515233233,52.54,-21.89,580.0,259.0,3237.0,92.0,45.0,709.7499999999999,687.0
AVTR,"Avantor, Inc.",14.33,Basic Materials,Chemicals - Specialty,1.348,21.06,0.0,3336492,New York Stock Exchange,NYSE,US,False,False,True,5.91,9.72,-2.12,,,,,,,0.99,1.43,8.54,-2.25,-16.87,80.44,4.69,7.05,370.12,6.34,9.14,3.0,8.16,11.05,5.85,7.81,13.16,15.52,9.57,15.04,1.71,6.06,10.0,-7.26,0.4370027776623243,5.91,0.899063787798728,9.72,-2.12,623.0,692.0,2633.0,61.0,50.0,711.3,690.0
PLSE,"Pulse Biosciences, Inc.",1.32,Healthcare,Medical - Instruments & Supplies,1.752,21.4,0.0,121685,NASDAQ Capital Market,NASDAQ,US,False,False,True,-56.23,-2789.02,,,,,,,,,,,,,,,,,,,,,,,-137.8,-4443.86,,-80.75,-8293.86,-50.63,,,,20.957360631219732,-56.23,189.97299327857294,-2789.02,,34.0,76.0,3454.0,425.0,425.0,711.8000000000001,691.0
OXY,Occidental Petroleum Corporation,47.46,Energy,Oil & Gas Exploration & Production,1.608,50.58,0.88,3639940,New York Stock Exchange,NYSE,US,False,False,True,6.9,19.4,-3.96,4.95,12.31,-21.03,-24.45,-72.21,-35.38,-2.57,-9.36,-19.15,4.83,13.38,23.96,16.46,33.65,42.5,3.61,16.7,14.41,-1.07,-4.32,-12.67,8.19,21.04,45.75,22.53,39.88,41.14,9.21,21.14,-22.87,0.5267722166358273,6.9,1.3738829946013593,19.4,-3.96,572.0,579.0,2801.0,101.0,65.0,712.1500000000001,692.0
LDOS,"Leidos Holdings, Inc.",22.07,Technology,Information Technology Services,0.688,165.4,1.6,619275,New York Stock Exchange,NYSE,US,False,False,True,18.48,10.85,5.43,5.2,2.84,-48.34,12.75,5.86,-11.88,5.86,5.92,38.48,8.24,5.5,44.4,11.16,7.35,0.24,,,,12.97,8.22,,11.48,8.39,23.82,11.92,7.56,4.8,6.4,4.02,7.24,0.1694878744377173,18.48,0.14816131283396985,10.85,5.43,856.0,1215.0,1463.0,48.0,131.0,712.2500000000001,693.0
UTI,"Universal Technical Institute, Inc.",1.39,Consumer Defensive,Education & Training Services,1.346,25.87,0.0,251513,New York Stock Exchange,NYSE,US,False,False,True,10.91,8.04,0.0,3.41,1.67,-0.49,-5.19,-2.54,-4.15,-9.19,-5.36,-4.28,-0.97,-0.56,-6.59,-18.58,-11.13,-2.25,-4.49,-2.35,4.59,-0.81,-0.86,-9.27,3.93,4.46,11.41,5.39,5.34,24.97,3.85,3.52,45.05,0.38394581677669287,10.91,0.35922592299602085,8.04,0.0,653.0,992.0,2186.0,55.0,62.0,712.9499999999999,694.0
BNL,"Broadstone Net Lease, Inc.",3.3,Real Estate,REIT - Diversified,1.137,17.51,1.16,645591,New York Stock Exchange,NYSE,US,False,False,True,7.02,84.08,-3.03,,,,2.91,43.21,43.92,4.07,52.16,45.66,3.72,46.75,27.08,3.78,46.58,30.8,3.85,47.47,25.83,3.34,43.45,7.64,4.43,51.17,19.04,3.87,48.9,6.43,7.38,86.0,8.68,0.21593953058012808,7.02,1.9224617469901641,84.08,-3.03,789.0,482.0,2723.0,41.0,15.0,713.3,695.0
FRA,"BlackRock Floating Rate Income Strategies Fund, Inc.",0.49,Financial Services,Asset Management - Income,0.614,13.98,1.49,105358,New York Stock Exchange,NYSE,US,False,True,True,11.97,103.4,23.56,4.26,83.92,-5.19,4.32,82.86,-4.57,3.2,93.89,-32.58,-0.11,-2.41,39.86,-0.09,-2.62,-25.1,2.95,142.29,-45.19,0.7,93.72,-65.8,4.11,98.8,471.1,-0.06,4.05,-130.36,11.17,91.56,-732.95,0.13015262794428253,11.97,0.014513110063231643,103.4,23.56,922.0,1622.0,641.0,170.0,142.0,713.45,696.0
NBHC,National Bank Holdings Corporation,1.81,Financial Services,Banks - Regional,0.83,47.74,1.16,80596,New York Stock Exchange,NYSE,US,False,False,True,1.59,28.74,32.07,0.2,4.61,-3.33,0.35,8.62,-7.36,1.08,26.07,-1.42,1.27,32.44,-0.2,1.72,36.34,41.67,5.75,34.24,10.08,5.94,34.36,12.67,5.97,40.32,-10.58,3.69,32.19,14.2,1.81,43.1,22.7,0.06519088253528751,1.59,1.374236212779918,28.74,32.07,1065.0,578.0,531.0,712.0,549.0,713.7,697.0
WAY,Waystar Holding Corp.,5.31,Technology,Information Technology Services,0.05,30.88,0.0,763519,Nasdaq,NASDAQ,US,False,False,True,2.59,12.59,14.56,,,,,,,,,,,,,,,,,,,,,,1.5,12.38,,2.22,14.8,21.83,3.19,17.96,12.22,0.25406647556829537,2.59,0.013484661675552798,12.59,14.56,749.0,1630.0,882.0,231.0,111.0,713.95,698.0
DDS,"Dillard's, Inc.",7.17,Consumer Cyclical,Department Stores,0.882,443.12,1.0,70486,New York Stock Exchange,NYSE,US,False,False,True,57.19,24.82,-2.92,16.92,8.27,-0.89,17.23,8.35,1.32,14.68,6.77,-0.38,11.21,5.08,-4.98,10.3,4.22,0.07,10.74,4.12,1.25,6.39,2.52,-2.39,-3.94,-2.06,-30.16,48.56,16.71,49.42,45.08,15.99,5.61,1.1734840776906867,57.19,0.2883193880464932,24.82,-2.92,369.0,1053.0,2709.0,6.0,20.0,714.4000000000001,699.0
MCRI,"Monarch Casino & Resort, Inc.",1.54,Consumer Cyclical,"Gambling, Resorts & Casinos",1.759,84.01,1.2,46904,NASDAQ Global Select,NASDAQ,US,False,False,True,21.34,22.79,2.87,9.95,11.83,-0.52,15.96,16.1,7.71,14.82,17.76,7.31,13.89,17.63,6.31,10.82,17.82,4.16,7.45,15.88,3.68,2.72,8.28,-25.99,16.36,22.73,114.4,19.37,23.32,20.86,19.76,21.97,4.94,0.14466487355145213,21.34,0.31423701754254924,22.79,2.87,899.0,1029.0,1794.0,48.0,27.0,714.65,700.0
HYB,The New America High Income Fund Inc.,0.19,Financial Services,Asset Management - Income,0.826,8.3,0.48,17418,New York Stock Exchange,NYSE,US,False,True,True,22.04,184.88,19.05,8.32,87.27,-4.79,9.08,87.02,-4.12,8.07,87.03,-0.6,5.04,65.48,17.89,5.15,-123.31,-149.53,12.78,96.4,-445.04,3.21,86.66,-73.16,4.96,91.0,47.13,-13.5,98.31,-310.45,8.7,85.97,-154.19,2.275569566981089e-09,22.04,0.7307531923369965,184.88,19.05,1728.0,761.0,735.0,54.0,62.0,717.65,701.0
PLAB,"Photronics, Inc.",1.58,Technology,Semiconductors,1.403,24.91,0.0,163871,NASDAQ Global Select,NASDAQ,US,False,False,True,15.85,26.43,-2.27,3.24,6.32,7.9,8.47,13.78,15.08,5.79,10.85,-7.77,3.39,7.07,-6.78,7.14,12.26,18.77,5.39,9.47,2.87,-2.86,-4.9,10.72,8.46,14.25,8.87,18.88,25.69,24.22,18.87,28.37,8.19,0.5246716295133409,15.85,0.6716634674170165,26.43,-2.27,573.0,789.0,2649.0,64.0,35.0,718.1999999999999,702.0
VTN,Invesco Trust for Investment Grade New York Municipals,0.22,Financial Services,Asset Management,0.6,11.54,0.82,48593,New York Stock Exchange,NYSE,US,False,True,True,4.68,84.87,31.81,4.15,90.26,9.53,3.9,89.76,-2.79,3.97,102.86,-10.37,0.12,3.19,-2.58,2.57,136.99,-50.69,3.56,182.64,-0.25,3.2,44.46,285.86,3.02,-273.32,-114.63,2.92,1741.65,-114.05,3.49,-42.76,-4298.64,0.00045406230705385666,4.68,1.5262437545594492,84.87,31.81,1591.0,548.0,537.0,427.0,225.0,718.3,703.0
ABT,Abbott Laboratories,206.0,Healthcare,Medical - Devices,0.722,118.77,2.2,2523170,New York Stock Exchange,NYSE,US,False,False,True,11.6,16.73,2.76,8.45,12.84,-7.33,8.94,14.05,0.78,6.92,15.27,2.2,2.56,6.3,31.35,6.28,11.94,11.64,7.95,14.21,4.34,8.83,15.48,8.48,13.57,19.56,24.47,14.19,19.16,1.34,10.91,16.15,-8.12,0.2515588470646022,11.6,0.20937353035478581,16.73,2.76,752.0,1147.0,1812.0,80.0,69.0,719.0,704.0
