,Unnamed: 0,level_0,level_1,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,roce_rank,ticker,coef,r_squared,std,coef_w,coef_rank,std_rank,average_score,final_rank
547,8761,EIG,Return on Capital Employed,0.0294,-0.0021,0.0382,0.0384,0.044,0.0489,0.038,0.0392,0.0161,0.0915,,495.0,EIG,0.0042121212123221,0.2825685983717682,0.022759666078394032,0.0011902131871378487,364.0,297.0,131.08333333333334,196.0
548,8777,ELEV,Return on Capital Employed,,,,,,-4.4729,-0.2355,-0.2293,-1.2053,-0.4886,,1699.0,ELEV,,,1.613116703031743,,,1720.0,,
549,8793,ELME,Return on Capital Employed,0.0628,0.1041,0.0837,0.0321,0.0354,0.0554,0.0095,-0.0105,-0.0034,-0.0034,,1209.5,ELME,-0.011315757576291465,0.7551500839012828,0.037401926420974625,-0.008545095283143076,1112.0,487.0,349.1666666666667,1098.0
550,8809,ELVN,Return on Capital Employed,,,,0.0235,-2.0702,-0.7838,-0.1464,-0.23,-0.5284,-0.2857,,1565.0,ELVN,,,0.6574854104069223,,,1625.0,,
551,8825,EMBC,Return on Capital Employed,,,,,,0.8078,0.8083,0.7929,0.3855,0.2471,,107.0,EMBC,,,0.24247997360606915,,,1404.0,,
552,8841,EML,Return on Capital Employed,0.1093,0.077,0.1019,0.0856,0.1244,0.0726,0.0373,0.096,0.0836,0.0693,,637.0,EML,-0.0032727272728841125,0.1671521301062655,0.022992216074141262,-0.0005470433349194486,880.0,299.0,239.98333333333335,689.0
553,8857,ENFN,Return on Capital Employed,,,,,,0.9166,0.2164,-2.8278,-0.1107,0.1116,,388.0,ENFN,,,1.291068314846275,,,1700.0,,
554,8873,ENR,Return on Capital Employed,0.329,0.0664,0.1836,0.2629,0.1127,0.0652,0.0644,0.0778,-0.038,0.0912,,496.5,ENR,-0.024503030304181606,0.47301116376733376,0.10233190900203123,-0.011590206880007187,1130.0,1042.0,308.9166666666667,980.0
555,8889,ENS,Return on Capital Employed,0.106,0.1553,0.1183,0.1297,0.1319,0.0849,0.0706,0.0749,0.0706,0.0727,0.1248,610.0,ENS,-0.008084242424624,0.6241569563507412,0.029391340561464696,-0.005045836146154852,1062.0,386.0,275.0,861.5
556,8905,ENSG,Return on Capital Employed,0.2083,0.1645,0.1142,0.0942,0.1429,0.0744,0.114,0.1125,0.1039,0.0814,,550.0,ENSG,-0.009599393939845182,0.5098410247778153,0.038614765310694306,-0.004894164843536618,1060.0,506.0,274.6333333333333,860.0
557,8921,ENTA,Return on Capital Employed,0.128,0.5243,0.1193,0.0883,0.246,0.1164,-0.0758,-0.2672,-0.349,-0.315,,1589.0,ENTA,-0.07669393939756361,0.7126759963419449,0.26094077891353046,-0.054657929673547385,1213.0,1426.0,452.5833333333334,1203.0
558,8937,ENV,Return on Capital Employed,0.0623,0.0219,-0.0378,0.0152,0.0148,-0.0126,0.0101,0.0158,-0.0534,-0.1275,,1414.0,ENV,-0.012181818182393798,0.48919453652778944,0.05002628908883808,-0.005959278899801933,1073.0,635.0,369.86666666666673,1136.0
559,8953,ENVA,Return on Capital Employed,0.3091,0.1526,0.1358,0.1034,0.1257,0.1692,0.2633,0.1585,0.1084,0.0976,,463.0,ENVA,-0.009552727273181459,0.16914314077132475,0.06671556340165313,-0.0016157782939178048,953.0,790.0,260.5166666666667,797.0
560,8969,EOLS,Return on Capital Employed,,-0.9343,-1.4082,0.1939,-0.2758,-0.4496,-5.2891,-0.2271,-0.4961,-0.3388,,1610.0,EOLS,,,1.5671265498388687,,,1719.0,,
561,8985,EP,Return on Capital Employed,2880.1096,-1.8278,-1.5427,-8.6246,-0.6486,-0.7008,-3.1514,-0.2633,0.1447,-0.1717,,1462.0,EP,-156.88460485588766,0.27163659985902733,864.5958758914551,-42.61560063328037,1237.0,1839.0,464.93333333333334,1217.0
562,9001,EPAC,Return on Capital Employed,0.142,0.0381,-0.0846,-0.0466,0.0164,0.0569,0.0377,0.0687,0.0411,0.1208,,364.0,EPAC,0.005394545454801577,0.05767830557707154,0.06451721088205843,0.00031114824119144775,490.0,769.0,164.6833333333333,322.0
563,9017,EPC,Return on Capital Employed,0.1113,-0.0782,0.0747,0.0044,0.0716,-0.1102,0.049,0.0684,0.0617,0.0703,,626.0,EPC,0.0032169696971228417,0.018255483218785784,0.06838758659288979,5.872733632116843e-05,588.0,806.0,210.70000000000002,534.0
564,9033,EPM,Return on Capital Employed,0.0896,0.1405,0.3858,0.1516,0.1826,0.204,0.044,-0.3041,0.3542,0.3943,0.0473,32.0,EPM,0.0029533333334638046,0.0018930643516996692,0.19496504430281855,5.5908500522666805e-06,640.0,1342.0,187.63333333333333,417.0
565,9049,EPRT,Return on Capital Employed,,,0.0192,0.031,0.0338,0.0357,0.0295,0.0401,0.0446,0.052,,775.5,EPRT,,,0.009358410321737341,,,121.0,,
566,9065,EQBK,Return on Capital Employed,0.0159,0.0135,0.0106,0.0152,0.0205,0.021,-0.0129,0.0156,0.0193,0.018,,1098.5,EQBK,4.242424242288781e-06,1.6925574414239364e-06,0.009366327989132135,7.180546720963182e-12,688.0,123.0,242.13333333333335,697.0
567,9081,EQC,Return on Capital Employed,0.0306,0.0411,0.0721,0.0198,0.0875,0.1537,0.1394,-0.0053,-0.0061,0.0389,,901.5,EQC,-0.0013193939394584276,0.005161821773887465,0.05274726627987464,-6.810476365031671e-06,731.0,658.0,257.06666666666666,777.0
568,9097,ERAS,Return on Capital Employed,,,,,,-0.2282,-0.9147,-0.2584,-0.0889,-0.3387,,1609.0,ERAS,,,0.2860656386216282,,,1459.0,,
569,9113,ERII,Return on Capital Employed,-0.2474,-0.0879,0.0049,0.0279,0.0749,0.0762,0.1704,0.0722,0.1339,0.0981,,459.0,ERII,0.032893333334888294,0.6736394362276011,0.1151121348946322,0.02215824652336071,79.0,1126.0,116.68333333333332,146.0
570,9129,ESCA,Return on Capital Employed,0.1945,0.1531,0.1237,0.1195,0.2023,0.0712,0.19,0.1575,0.1016,0.079,,572.5,ESCA,-0.006973333333662726,0.19628378327688123,0.04520903007143595,-0.0013687522487821062,936.0,587.0,258.2,785.0
571,9145,ESE,Return on Capital Employed,0.0309,0.0875,0.085,0.0795,0.0909,0.091,0.0416,0.0638,0.0833,0.0933,,483.0,ESE,0.0018945454546384272,0.06770138306286089,0.02091381361684186,0.0001282633475544781,550.0,278.0,163.03333333333333,320.0
572,9161,ESGR,Return on Capital Employed,0.0246,0.0223,0.0257,0.0249,-0.0081,0.0523,0.0878,0.0262,-0.0368,0.1126,,385.0,ESGR,0.003817575757754943,0.07233064767250263,0.04077119694097783,0.00027612772709726004,502.0,535.0,157.28333333333333,294.0
573,9177,ESNT,Return on Capital Employed,0.1422,0.1692,0.216,0.1844,0.2151,0.1834,0.1023,0.1566,0.1892,0.139,,305.0,ESNT,-0.002810909091050645,0.057168655709782024,0.03376717933141589,-0.00016069589405777067,828.0,445.0,204.55000000000004,499.0
574,9193,ESPR,Return on Capital Employed,-0.2602,-0.1663,-0.3176,-0.6729,-2.5131,-0.6002,-0.4664,-0.7227,-1.1363,-3.0315,,1836.0,ESPR,-0.18924121213013406,0.33687831270993907,0.9364965219369477,-0.06375126023758322,1216.0,1671.0,490.0833333333333,1238.0
575,9209,ESQ,Return on Capital Employed,0.0014,0.0065,0.0654,0.0676,0.0291,0.0364,0.0314,0.0306,0.0298,0.0562,,735.0,ESQ,0.0023090909091981015,0.098368746244618,0.02114654581722509,0.0002271423777026623,513.0,284.0,181.75,392.0
576,9225,ESRT,Return on Capital Employed,0.031,0.0336,0.0348,0.0367,0.0375,0.0447,0.0152,0.0195,0.0415,0.0408,,882.0,ESRT,5.878787879092992e-05,0.0003529597167140075,0.008987775030562348,2.0749753044264034e-08,680.0,115.0,218.61666666666667,575.0
577,9241,ESSA,Return on Capital Employed,0.015,0.0153,0.0132,0.0132,0.0172,0.0212,0.0188,0.0553,0.0172,0.0245,,1039.5,ESSA,0.0020006060606997016,0.23375520431139596,0.011885238743920968,0.00046765207846547575,457.0,160.0,195.73333333333335,453.0
578,9257,ETD,Return on Capital Employed,0.1349,0.1414,0.1973,0.1318,0.1207,0.0876,0.0303,0.1674,0.2743,0.2491,0.1449,106.0,ETD,0.008915151515562686,0.13832423756515067,0.0688504146683228,0.001233181536168006,361.0,812.0,117.38333333333334,150.0
579,9273,ETNB,Return on Capital Employed,,,,,-2.3016,-0.636,-0.2442,-0.627,-0.5812,-0.2378,,1521.5,ETNB,,,0.7046915802912174,,,1633.0,,
580,9289,EU,Return on Capital Employed,0.0,0.0,0.0,-0.0399,-0.0932,-0.1728,-0.099,-0.0751,-0.0779,,,,EU,,,0.05483704028897185,,,678.0,,
581,9305,EVC,Return on Capital Employed,0.1209,0.1114,0.1014,0.3921,0.0562,0.004,0.0137,0.0878,0.0641,-0.0014,,1205.0,EVC,-0.016286060606834518,0.1887271933457676,0.10767770242719708,-0.0030736225089869475,1015.0,1076.0,360.3833333333334,1111.0
582,9321,EVCM,Return on Capital Employed,,,,,,-0.0802,-0.0178,-0.0358,-0.0206,0.0017,,1199.0,EVCM,,,0.027547457232928046,,,358.0,,
583,9337,EVER,Return on Capital Employed,,,-0.0288,-0.8521,-0.299,-0.122,-0.1363,-0.2281,-0.2166,-0.6262,,1745.0,EVER,,,0.2631278916111897,,,1428.0,,
584,9353,EVEX,Return on Capital Employed,,,,,,16.9834,9.8903,-1.1505,0.0557,-0.6502,,1751.0,EVEX,,,7.23482010407999,,,1791.0,,
585,9369,EVGO,Return on Capital Employed,,,,,-0.2033,-0.4475,-0.3912,-0.0798,-0.1653,-0.0586,,1330.0,EVGO,,,0.1471578451489722,,,1234.0,,
586,9385,EVH,Return on Capital Employed,-0.6755,0.3727,-0.159,-0.054,-0.0299,-0.2395,-0.3196,-0.0045,-0.0336,-0.0739,,1355.0,EVH,0.014160000000682363,0.02575182101797302,0.2534464748225944,0.00036464578563207006,479.0,1419.0,294.2666666666667,932.0
587,9401,EVI,Return on Capital Employed,0.5801,0.5641,0.5489,0.1488,0.1044,0.0566,0.0235,0.0745,0.041,0.093,0.0723,486.0,EVI,-0.06570484848795395,0.6994352575820744,0.22565794668036843,-0.045956287626563244,1210.0,1389.0,339.8833333333333,1075.0
588,9417,EVLV,Return on Capital Employed,,,,,,-1.266,-2.9195,-0.0122,-0.2955,-0.4871,,1697.0,EVLV,,,1.0478830213339656,,,1683.0,,
589,9433,EVRI,Return on Capital Employed,0.0211,-0.0172,-0.1114,0.0279,0.0796,0.0768,-0.0111,0.1402,0.1739,0.1447,,285.0,EVRI,0.02174727272829978,0.5605021546628886,0.08343401284847805,0.012189393222253502,119.0,927.0,96.66666666666667,79.0
590,9449,EVTC,Return on Capital Employed,0.1288,0.1386,0.1427,0.1187,0.1631,0.1675,0.1615,0.2062,0.3171,0.0714,,617.0,EVTC,0.00717090909125013,0.11121546262782733,0.061761609434988006,0.0007975159720454762,402.0,746.0,172.70000000000002,356.0
591,9465,EWCZ,Return on Capital Employed,,,,,,-0.0162,-0.0055,0.0419,-0.0233,0.06,,700.0,EWCZ,,,0.0332976515688419,,,437.0,,
592,9481,EWTX,Return on Capital Employed,,,,,,-0.4146,-0.135,-0.1558,-0.0439,-0.3098,,1585.0,EWTX,,,0.1326321891548202,,,1184.0,,
593,9497,EXLS,Return on Capital Employed,0.078,0.1418,0.1464,0.1277,0.0743,0.1011,0.123,0.1958,0.1861,0.2259,,129.0,EXLS,0.011520606061149085,0.48076188204018333,0.04772404949289195,0.005538668252201577,202.0,613.0,80.58333333333333,22.5
594,9513,EXPI,Return on Capital Employed,0.0808,-7.5565,-10.2771,-5.1709,-0.7076,-0.1663,0.2167,0.1486,0.0213,-0.0551,,1324.0,EXPI,0.7312369697314317,0.32676736528676453,3.6742252406323708,0.23894437799941753,10.0,1763.0,222.38333333333333,593.0
595,9529,EXPO,Return on Capital Employed,0.2222,0.2245,0.1914,0.208,0.2468,0.2371,0.2095,0.2371,0.3141,0.2716,,85.0,EXPO,0.007849090909461075,0.45044829378332474,0.033591071730446474,0.0035356096079169463,256.0,442.0,77.53333333333335,15.0
596,9545,EXTR,Return on Capital Employed,-0.1822,-0.3294,-0.1499,-0.0004,-0.0797,-0.0331,-0.1664,0.0596,0.1143,0.1969,-0.1153,163.0,EXTR,0.04311454545659055,0.6902652317732443,0.14905370877640045,0.02976047171239155,60.0,1240.0,89.3,49.0
597,9561,EYE,Return on Capital Employed,,0.0322,0.0499,0.0457,0.0291,0.0363,0.0433,0.0897,0.0315,-0.0235,,1265.5,EYE,,,0.027558745335091808,,,359.0,,
598,9577,EYPT,Return on Capital Employed,-0.6563,0.222,-0.8181,-1.4955,-1.56,-0.8237,-0.4964,-0.2208,-0.6794,-0.238,,1523.0,EYPT,0.025303030304198063,0.019325707437279127,0.5227954624898729,0.0004889989609355396,453.0,1583.0,314.5,996.0
599,9593,FA,Return on Capital Employed,,,,,,0.1997,-0.0289,0.0282,0.0528,0.0527,,771.5,FA,,,0.07554021445561297,,,871.0,,
600,9609,FATE,Return on Capital Employed,-0.5422,-0.5218,-0.4078,-0.4392,-0.3376,-0.3512,-0.3229,-0.2525,-0.4664,-0.3057,,1582.0,FATE,0.02198848484953722,0.47682860993102383,0.09146209105416298,0.01048473866529421,137.0,975.0,232.06666666666663,650.0
601,9625,FBIZ,Return on Capital Employed,0.0202,0.0218,0.018,0.0165,0.0214,0.0275,0.0142,0.0221,0.0254,,,,FBIZ,,,0.003934871011423781,,,30.0,,
602,9641,FBK,Return on Capital Employed,0.0188,0.0207,0.023,0.0198,0.0275,0.0271,0.0117,0.0223,0.0178,0.0156,,1124.5,FBK,-0.00046848484850744705,0.08454825759096884,0.0046277532345621025,-3.960957764907365e-05,771.0,45.0,256.05,771.0
603,9657,FBLG,Return on Capital Employed,,,,,,,-inf,1.2233,1.9862,-6.1933,,1841.0,FBLG,,,,,,,,
604,9673,FBMS,Return on Capital Employed,0.011,0.0133,0.0144,0.0135,0.014,0.0211,0.0174,0.0166,0.0157,0.093,,486.0,FBMS,0.004755151515376084,0.33840166373889624,0.023478756355480163,0.0016091511841338005,330.0,302.0,124.2,170.0
605,9689,FBNC,Return on Capital Employed,0.0145,0.0143,0.0138,0.0145,0.0249,0.0254,0.0168,0.0124,0.019,0.0508,,786.0,FBNC,0.002181818181921974,0.3277796931982071,0.010945976429720648,0.0007151556942846546,406.0,142.0,160.13333333333335,309.0
606,9705,FBP,Return on Capital Employed,0.0165,0.0106,0.0202,0.0131,0.024,0.028,0.0113,0.0239,0.028,0.0631,,676.0,FBP,0.0033836363637952016,0.45171766580173367,0.014460293911259204,0.0015284483201754343,337.0,199.0,139.33333333333334,223.0
607,9721,FBRT,Return on Capital Employed,0.0192,0.0504,0.0923,0.0434,0.0483,0.0573,0.0401,0.0172,0.0316,0.0788,,575.0,FBRT,0.00017212121212737693,0.00047607643883673667,0.022658075822981967,8.194285371786415e-08,675.0,292.0,195.85,454.0
608,9737,FC,Return on Capital Employed,0.1452,0.119,0.1012,-0.0683,-0.0283,0.0219,0.0297,0.0716,0.2247,0.2796,,80.0,FC,0.013004242424852985,0.131904591009809,0.10284473783329899,0.00171531927844264,322.0,1046.0,119.33333333333333,157.0
609,9753,FCBC,Return on Capital Employed,0.0206,0.0194,0.0203,0.0213,0.0237,0.02,0.0173,0.022,0.0199,0.0594,,705.5,FCBC,0.002093939394037322,0.2607746145477676,0.01177764407680925,0.0005460462383664687,444.0,156.0,159.75,306.5
610,9769,FCEL,Return on Capital Employed,-0.1658,-0.1291,-0.1569,-0.1564,-0.1473,-0.2469,-0.1588,-0.1139,-0.164,-0.1121,,1399.0,FCEL,0.002104242424350676,0.028267516886268718,0.03594834627628926,5.948170826313575e-05,586.0,471.0,270.8833333333333,844.0
611,9785,FCF,Return on Capital Employed,0.0149,0.0168,0.0175,0.0186,0.0238,0.023,0.0138,0.02,0.0187,0.0337,,943.0,FCF,0.0010896969697481564,0.3313437155875667,0.00543742586156354,0.0003610642428208664,481.0,62.0,185.58333333333334,408.0
612,9801,FCFS,Return on Capital Employed,0.1938,0.1471,0.0568,0.1011,0.1187,0.1156,0.0799,0.0578,0.1093,0.0976,,463.0,FCFS,-0.007224848485190066,0.2842353799132027,0.038923927088617354,-0.0020535575540033255,979.0,514.0,251.48333333333335,748.0
613,9817,FCPT,Return on Capital Employed,-0.0104,0.0117,0.0989,0.0873,0.0778,0.0704,0.0655,0.0632,0.0625,0.054,,753.0,FCPT,0.004144848485040953,0.14146700864283757,0.03165250227075262,0.0005863593164565407,432.0,421.0,175.54999999999998,366.0
614,9833,FDBC,Return on Capital Employed,0.017,0.0163,0.0163,0.0155,0.0201,0.0226,0.0122,0.0132,0.0178,0.0156,,1124.5,FDBC,-0.000151515151522663,0.0227845074098868,0.002883123306416151,-3.4521980925782364e-06,725.0,19.0,246.3166666666667,721.0
615,9849,FDMT,Return on Capital Employed,,,,-0.5283,-0.0979,-1.0889,-0.2087,-0.2115,-0.4628,-0.2968,,1571.0,FDMT,,,0.30885594356843943,,,1469.0,,
616,9865,FDP,Return on Capital Employed,0.0703,0.036,0.1052,0.0638,0.0063,0.0403,0.0269,0.0367,0.0499,0.0117,,1153.0,FDP,-0.005147272727516292,0.282149869533302,0.027833269660605814,-0.0014523023285210454,941.0,364.0,306.0166666666667,973.0
617,9881,FELE,Return on Capital Employed,0.1136,0.1123,0.1273,0.1219,0.141,0.1235,0.1194,0.1643,0.1904,0.1753,,204.0,FELE,0.007648484848844975,0.687942802889919,0.026486600385855492,0.0052617201047754905,210.0,341.0,75.95,13.0
618,9897,FENC,Return on Capital Employed,-3.5498,-1.208,-0.7835,-0.2651,-0.4803,-1.0758,-0.6226,-0.8295,-1.0182,-0.6738,,1765.0,FENC,0.15342181818909367,0.25350914217531295,0.875220107401561,0.038893833520093964,47.0,1663.0,268.26666666666665,831.0
619,9913,FET,Return on Capital Employed,0.1407,-0.059,-0.0653,-0.0143,-0.2243,-0.5579,-0.1039,-0.0812,0.0674,0.017,,1113.5,FET,-0.005517575757830239,0.007520921233405198,0.18274258288641976,-4.149725267398722e-05,774.0,1324.0,319.45,1014.0
620,9929,FFBC,Return on Capital Employed,0.0173,0.0186,0.0215,0.0207,0.0235,0.0281,0.0164,0.0174,0.0204,0.0504,,791.5,FFBC,0.0017072727273531325,0.262452088082026,0.00957204784777009,0.00044807729221932514,461.0,128.0,170.06666666666666,346.0
621,9945,FFIC,Return on Capital Employed,0.0251,0.0216,0.0556,0.043,0.0533,0.0244,0.0144,0.0188,0.0212,0.0396,,895.5,FFIC,-0.0010363636364136752,0.044245256810419464,0.014151607682521442,-4.5854175242103243e-05,780.0,193.0,242.20000000000005,698.0
622,9961,FFIN,Return on Capital Employed,0.0224,0.0204,0.0335,0.0337,0.0384,0.0393,0.0343,0.0321,0.0378,0.0418,,874.0,FFIN,0.0017703030303872647,0.5845364736825913,0.006650721765342465,0.001034806690732177,378.0,83.0,160.85,311.0
623,9977,FFNW,Return on Capital Employed,0.0243,0.0212,0.0194,0.0194,0.0266,0.0251,0.0188,0.0168,0.0182,0.0159,,1122.5,FFNW,-0.0006842424242751883,0.3254015117689393,0.003445301147940481,-0.00022265351927559023,834.0,25.0,266.40000000000003,819.5
624,9993,FFWM,Return on Capital Employed,0.0143,0.0113,0.0125,0.0163,0.0193,0.0253,0.0241,0.0164,0.0183,0.0202,,1070.0,FFWM,0.0009151515151946414,0.3617483737902586,0.004370354676682431,0.00033105457239335266,486.0,39.0,198.04999999999998,465.0
625,10009,FG,Return on Capital Employed,,,-0.0005,0.0068,0.0,0.0138,0.0011,0.023,0.0114,0.0035,,1191.0,FG,,,0.007687235767816673,,,95.0,,
626,10025,FHTX,Return on Capital Employed,,,,,-0.6536,-5.2206,-0.2865,-0.211,-1.7697,-0.4141,,1659.0,FHTX,,,1.7754035892501236,,,1730.0,,
627,10041,FIBK,Return on Capital Employed,0.0174,0.0171,0.0181,0.0152,0.0187,0.0203,0.0135,0.0136,0.0106,0.0712,,620.5,FIBK,0.0025012121213305585,0.18354632984316677,0.016768902766728655,0.0004590883050294655,460.0,226.0,157.68333333333334,296.0
628,10057,FIGS,Return on Capital Employed,,,,,,0.0027,0.5731,0.0405,0.1164,0.1144,,379.0,FIGS,,,0.20650026053252332,,,1361.0,,
629,10073,FIHL,Return on Capital Employed,,,,,,,0.0314,0.0171,0.2408,0.4075,,29.0,FIHL,,,0.16119607625497587,,,1278.0,,
630,10089,FIP,Return on Capital Employed,,,,,,0.0228,-0.0478,-0.0406,-0.056,-0.0086,,1227.0,FIP,,,0.029232146688192434,,,384.0,,
631,10105,FISI,Return on Capital Employed,0.0166,0.0159,0.0168,0.0167,0.0207,0.0269,0.0153,0.0219,0.0197,0.0259,,1028.0,FISI,0.0008351515151903692,0.36673341274881066,0.003961110955275048,0.00030627796532810427,493.0,32.0,194.7833333333333,446.0
632,10121,FIZZ,Return on Capital Employed,0.4028,0.4137,0.4042,0.6022,0.5808,0.5183,0.3343,0.5569,0.6445,0.4341,0.3636,25.0,FIZZ,0.010876363636894856,0.09945544062693257,0.09905956591869357,0.0010817135379261246,373.0,1023.0,122.03333333333335,167.0
633,10137,FL,Return on Capital Employed,0.2846,0.2758,0.3144,0.1764,0.2365,0.1267,0.0939,0.1965,0.0853,-0.0742,,1356.0,FL,-0.03339090909249268,0.7370943830472394,0.11171041536043093,-0.024612251536917346,1182.0,1101.0,407.3500000000001,1168.0
634,10153,FLGT,Return on Capital Employed,-0.5879,-0.9687,0.0169,-0.0635,-0.1063,0.0049,0.5038,0.5851,0.1504,-0.1081,,1391.0,FLGT,0.10185454545936731,0.4511225515055094,0.4355721666957153,0.045948882430063676,38.0,1555.0,223.8166666666667,602.0
635,10169,FLIC,Return on Capital Employed,0.0171,0.0171,0.0175,0.0185,0.0213,0.0239,0.0196,0.0176,0.0175,0.0208,,1065.0,FLIC,0.000257575757585857,0.11708239424340317,0.002162151706055798,3.0157586397210553e-05,610.0,8.0,218.73333333333335,576.0
636,10185,FLL,Return on Capital Employed,-0.1264,0.0403,0.0317,0.0367,0.0399,0.0268,0.0524,0.0821,0.0154,0.0301,,993.0,FLL,0.009213333333768713,0.25329042295035153,0.052581669809925215,0.00233364909689285,295.0,656.0,186.1833333333333,412.0
637,10201,FLNC,Return on Capital Employed,,,,,,-1.7,2.8253,2.9496,-0.4492,-0.1742,,1467.0,FLNC,,,1.8666556233006664,,,1736.0,,
638,10217,FLNG,Return on Capital Employed,-0.0119,-0.0103,-0.0069,-0.0149,0.0234,0.0322,0.023,0.0895,0.1048,0.0895,,506.0,FLNG,0.014077575758239987,0.8386006201373589,0.04415473247569279,0.011805463760890703,123.0,574.0,101.84999999999998,102.0
639,10233,FLR,Return on Capital Employed,0.1837,0.1462,0.1024,0.0662,0.0846,-0.2981,-0.0361,-0.0128,0.0839,0.0995,,451.0,FLR,-0.014906060606766705,0.10988486633650163,0.12915788206687193,-0.0016379504773783517,955.0,1173.0,278.8333333333333,879.0
640,10249,FLXS,Return on Capital Employed,0.1372,0.1846,0.1779,0.1614,0.1032,0.099,-0.1832,0.1598,0.033,0.0449,0.0799,846.0,FLXS,-0.018305454546322868,0.2535805342342553,0.10441178860645957,-0.00464190694325743,1052.0,1054.0,330.1666666666667,1050.0
641,10265,FLYW,Return on Capital Employed,,,,,,-0.2938,-0.086,-0.0458,-0.0727,-0.0049,,1215.0,FLYW,,,0.10047818867794145,,,1036.0,,
642,10281,FMAO,Return on Capital Employed,0.0184,0.0324,0.0362,0.0405,0.0435,0.0434,0.0362,0.0249,0.0342,0.0201,,1072.5,FMAO,-0.0002521212121321533,0.007066444076291534,0.008614615487646563,-1.781600445978696e-06,717.0,109.0,244.15,707.0
643,10297,FMBH,Return on Capital Employed,0.0174,0.0138,0.0132,0.017,0.016,0.0228,0.0162,0.0137,0.0182,0.0533,,763.5,FMBH,0.002186666666769935,0.30572700790420315,0.01135906686308343,0.0006685230573154295,418.0,151.0,160.53333333333333,310.0
644,10313,FMNB,Return on Capital Employed,0.015,0.0089,0.0183,0.0212,0.0247,0.0264,0.0216,0.055,0.0228,0.0176,,1103.5,FMNB,0.001861212121300318,0.2105221791216525,0.011651287482505957,0.0003918264315837764,473.0,155.0,204.8166666666667,501.0
645,10329,FN,Return on Capital Employed,0.2115,0.0982,0.1163,0.1485,0.112,0.1397,0.1172,0.1294,0.1599,0.1746,0.1749,206.0,FN,0.0006006060606237157,0.0028349471180049157,0.032399939814758916,1.7026864206214887e-06,659.0,426.0,162.71666666666667,317.0
646,10345,FNA,Return on Capital Employed,,,,,,0.0958,0.0638,-0.0561,-0.3408,-0.1467,,1438.0,FNA,,,0.15784145209671635,,,1271.0,,
647,10361,FNKO,Return on Capital Employed,,0.028,0.1446,0.0734,0.0662,0.073,0.036,0.1349,-0.0174,0.0143,,1137.5,FNKO,,,0.05034838872211881,,,638.0,,
648,10377,FNLC,Return on Capital Employed,0.0238,0.0235,0.0227,0.023,0.0268,0.0298,0.023,0.0438,0.0674,0.0388,,904.5,FNLC,0.0033381818183375236,0.4948451913245132,0.013630201759328435,0.0016518832205712432,327.0,187.0,159.75,306.5
649,10393,FOLD,Return on Capital Employed,-0.3612,-0.1546,-0.2143,-0.7754,-0.4642,-0.4672,-0.3327,-0.2754,-0.3502,-0.1638,,1457.0,FOLD,0.008648484848912468,0.02025498964910477,0.17454241891299663,0.00017517497109516148,531.0,1308.0,308.45,978.0
